product_id,category,total_orders,total_revenue,active_months,seasonality_score,peak_to_mean,peak_month,peak_quarter,peak_quarter_share,confidence_level
bb37569636d7c7aa19026a419e36bb2a,watches_gifts,1,239.0,1,3.3166247903554,12.0,4,2,1.0,low
73064dfeb27bf7cc4599c2f842438bad,housewares,1,49.77,1,3.3166247903554,12.0,11,4,1.0,low
bb444fb9b046f038317b39f651f305b2,furniture_decor,1,86.99,1,3.3166247903554,12.0,4,2,1.0,low
bb46f6475fe5c9e1d9a869d904b8b4e1,health_beauty,1,309.9,1,3.3166247903554,12.0,11,4,1.0,low
bb48c8fda6bcf73c9a0178fd1a1a366d,bed_bath_table,1,44.9,1,3.3166247903554,12.0,12,4,1.0,low
bb4f8cfc76a66cb770208b2c1d2c6269,sports_leisure,2,389.97,1,3.3166247903554,12.0,10,4,1.0,low
bb5142bfd51f0ca814eb6d8c78fa9842,bed_bath_table,1,104.87,1,3.3166247903554,12.0,3,1,1.0,low
af87aa3f5f2c05c8c4db6bee2088672b,furniture_mattress_and_upholstery,1,399.99,1,3.3166247903554,12.0,5,2,1.0,low
af8cad177ab4d05030a2c575aa8a36a2,telephony,1,16.99,1,3.3166247903554,12.0,12,4,1.0,low
af940e731a7251787895cdd64cfc3f21,watches_gifts,1,369.9,1,3.3166247903554,12.0,10,4,1.0,low
af958790ccbac40ab33fc75971df69b1,sports_leisure,1,106.9,1,3.3166247903554,12.0,8,3,1.0,low
759c00ad779b5fcc09add1f1efb62417,sports_leisure,1,239.9,1,3.3166247903554,12.0,12,4,1.0,low
bb3ba3a4e6d7471b6754e8e3f13f1464,toys,2,179.8,1,3.3166247903554,12.0,10,4,1.0,low
d2dd851308d9f2baca67043df303d36a,housewares,1,29.9,1,3.3166247903554,12.0,12,4,1.0,low
d2e1eee81b5ff42f0f1f4693e1182349,housewares,1,29.9,1,3.3166247903554,12.0,6,2,1.0,low
d2e2039bfa892fff14da3e244787b6b5,housewares,1,42.0,1,3.3166247903554,12.0,10,4,1.0,low
d2e79198b51c33512670c0a652c1a27f,christmas_supplies,1,79.9,1,3.3166247903554,12.0,9,3,1.0,low
d2eb4e94aeb255a953cbd8b97361a848,unknown,1,17.99,1,3.3166247903554,12.0,3,1,1.0,low
d2f682fdb39628d58f64ca02d3cb580f,furniture_decor,1,79.99,1,3.3166247903554,12.0,5,2,1.0,low
d2f7e9449566eb0658d4f5092d71e8a4,fashion_bags_accessories,1,169.99,1,3.3166247903554,12.0,12,4,1.0,low
